4.000000,1.000000,4.000000,1.000000,1.000000
7.000000,6.000000,1.000000,0.000000,1.000000
6.000000,0.000000,2.000000,0.000000,1.000000
2.000000,1.000000,1.000000,0.000000,1.000000
6.000000,0.000000,8.000000,0.000000,1.000000
9.000000,6.000000,0.000000,1.000000,1.000000
8.000000,1.000000,13.000000,1.000000,1.000000
3.000000,1.000000,2.000000,0.000000,1.000000
3.000000,0.000000,6.000000,0.000000,1.000000
0.000000,0.000000,2.000000,0.000000,1.000000
4.000000,0.000000,14.000000,0.500000,1.000000
10.000000,8.000000,2.000000,0.000000,1.000000
1.000000,0.000000,4.000000,0.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
8.000000,0.000000,5.000000,0.200000,1.000000
9.000000,0.000000,2.000000,0.000000,1.000000
5.000000,4.000000,3.000000,0.500000,1.000000
3.000000,2.000000,9.000000,0.000000,1.000000
62.000000,52.000000,12.000000,0.476190,1.000000
4.000000,1.000000,2.000000,1.000000,1.000000
4.000000,1.000000,2.000000,0.000000,0.000000
6.000000,2.000000,4.000000,0.000000,1.000000
4.000000,3.000000,1.000000,0.000000,1.000000
4.000000,1.000000,3.000000,1.000000,1.000000
2.000000,2.000000,2.000000,0.000000,1.000000
2.000000,1.000000,7.000000,0.000000,1.000000
10.000000,4.000000,13.000000,1.000000,1.000000
3.000000,1.000000,4.000000,0.000000,1.000000
0.000000,0.000000,2.000000,0.000000,1.000000
2.000000,1.000000,5.000000,0.500000,1.000000
5.000000,2.000000,1.000000,0.750000,1.000000
0.000000,0.000000,0.000000,0.000000,1.000000
6.000000,0.000000,3.000000,0.000000,1.000000
2.000000,1.000000,1.000000,1.000000,1.000000
6.000000,3.000000,9.000000,1.000000,1.000000
0.000000,0.000000,1.000000,0.000000,0.000000
3.000000,3.000000,7.000000,1.000000,1.000000
1.000000,1.000000,2.000000,0.000000,0.000000
17.000000,16.000000,26.000000,1.000000,1.000000
3.000000,1.000000,2.000000,0.000000,0.000000
4.000000,4.000000,4.000000,0.400000,1.000000
1.000000,1.000000,2.000000,0.000000,1.000000
1.000000,1.000000,11.000000,0.666670,1.000000
8.000000,8.000000,1.000000,0.000000,1.000000
9.000000,3.000000,2.000000,0.000000,1.000000
1.000000,0.000000,2.000000,0.000000,1.000000
3.000000,2.000000,1.000000,0.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
20.000000,16.000000,8.000000,1.000000,1.000000
27.000000,18.000000,19.000000,1.000000,1.000000
24.000000,24.000000,4.000000,0.000000,1.000000
6.000000,5.000000,4.000000,1.000000,1.000000
3.000000,1.000000,2.000000,0.000000,1.000000
2.000000,2.000000,22.000000,1.000000,1.000000
6.000000,0.000000,2.000000,0.000000,0.000000
2.000000,0.000000,2.000000,0.000000,1.000000
4.000000,0.000000,2.000000,0.000000,1.000000
3.000000,0.000000,8.000000,0.000000,1.000000
25.000000,25.000000,4.000000,0.500000,1.000000
10.000000,1.000000,4.000000,1.000000,1.000000
1.000000,0.000000,2.000000,0.000000,1.000000
4.000000,1.000000,1.000000,0.000000,0.000000
35.000000,35.000000,10.000000,0.000000,1.000000
20.000000,17.000000,6.000000,0.000000,1.000000
4.000000,2.000000,4.000000,0.000000,1.000000
12.000000,8.000000,0.000000,0.500000,1.000000
8.000000,2.000000,4.000000,0.230770,1.000000
5.000000,0.000000,3.000000,1.000000,1.000000
19.000000,16.000000,12.000000,0.000000,1.000000
6.000000,5.000000,3.000000,0.666670,1.000000
5.000000,0.000000,6.000000,1.000000,1.000000
9.000000,5.000000,8.000000,0.000000,1.000000
9.000000,1.000000,1.000000,0.500000,1.000000
3.000000,1.000000,2.000000,0.000000,1.000000
27.000000,22.000000,15.000000,0.000000,1.000000
2.000000,0.000000,7.000000,0.000000,1.000000
3.000000,3.000000,13.000000,0.800000,1.000000
9.000000,1.000000,15.000000,0.000000,1.000000
3.000000,2.000000,4.000000,0.000000,1.000000
65.000000,58.000000,48.000000,0.700000,1.000000
15.000000,15.000000,16.000000,1.000000,1.000000
2.000000,0.000000,1.000000,0.000000,1.000000
3.000000,1.000000,5.000000,1.000000,1.000000
7.000000,0.000000,15.000000,0.071429,1.000000
5.000000,2.000000,4.000000,0.000000,1.000000
1.000000,0.000000,2.000000,0.000000,1.000000
0.000000,0.000000,2.000000,0.000000,0.000000
8.000000,7.000000,1.000000,0.000000,1.000000
6.000000,1.000000,8.000000,0.000000,1.000000
5.000000,1.000000,10.000000,1.000000,1.000000
2.000000,0.000000,2.000000,0.000000,1.000000
13.000000,6.000000,3.000000,0.000000,1.000000
3.000000,1.000000,4.000000,1.000000,1.000000
2.000000,2.000000,3.000000,0.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
3.000000,2.000000,1.000000,0.000000,1.000000
16.000000,4.000000,2.000000,0.461540,1.000000
8.000000,2.000000,6.000000,0.500000,1.000000
6.000000,4.000000,11.000000,0.000000,1.000000
5.000000,2.000000,3.000000,0.000000,1.000000
36.000000,34.000000,7.000000,0.000000,1.000000
5.000000,1.000000,1.000000,0.000000,0.000000
24.000000,6.000000,11.000000,0.000000,1.000000
1.000000,1.000000,3.000000,0.000000,1.000000
4.000000,1.000000,1.000000,0.833330,1.000000
5.000000,2.000000,14.000000,1.000000,0.000000
12.000000,10.000000,10.000000,0.000000,1.000000
4.000000,3.000000,1.000000,0.333330,1.000000
10.000000,6.000000,7.000000,0.750000,1.000000
5.000000,4.000000,8.000000,0.250000,1.000000
17.000000,2.000000,22.000000,0.222220,1.000000
10.000000,0.000000,20.000000,0.900000,1.000000
3.000000,1.000000,3.000000,0.000000,1.000000
2.000000,1.000000,0.000000,0.000000,1.000000
35.000000,19.000000,9.000000,0.187500,1.000000
2.000000,0.000000,2.000000,0.000000,1.000000
2.000000,0.000000,4.000000,0.000000,1.000000
5.000000,4.000000,7.000000,0.000000,1.000000
5.000000,1.000000,11.000000,0.800000,1.000000
4.000000,2.000000,1.000000,0.000000,0.000000
11.000000,1.000000,6.000000,0.666670,1.000000
6.000000,5.000000,8.000000,1.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
5.000000,0.000000,2.000000,0.000000,1.000000
2.000000,1.000000,3.000000,0.000000,1.000000
4.000000,2.000000,4.000000,0.000000,1.000000
1.000000,1.000000,5.000000,0.000000,1.000000
11.000000,7.000000,6.000000,0.333330,1.000000
16.000000,12.000000,13.000000,1.000000,1.000000
1.000000,1.000000,5.000000,0.000000,1.000000
7.000000,0.000000,2.000000,0.000000,1.000000
2.000000,0.000000,2.000000,0.000000,1.000000
0.000000,0.000000,8.000000,0.000000,1.000000
1.000000,1.000000,3.000000,1.000000,1.000000
3.000000,2.000000,4.000000,1.000000,1.000000
3.000000,3.000000,1.000000,1.000000,1.000000
4.000000,3.000000,3.000000,0.750000,1.000000
2.000000,1.000000,8.000000,1.000000,1.000000
1.000000,0.000000,2.000000,0.000000,1.000000
2.000000,2.000000,1.000000,0.000000,1.000000
5.000000,0.000000,6.000000,0.000000,1.000000
2.000000,2.000000,4.000000,1.000000,1.000000
19.000000,15.000000,15.000000,0.833330,1.000000
9.000000,1.000000,7.000000,0.777780,1.000000
8.000000,8.000000,1.000000,0.000000,1.000000
17.000000,13.000000,14.000000,1.000000,1.000000
5.000000,3.000000,2.000000,0.000000,1.000000
6.000000,0.000000,17.000000,1.000000,1.000000
4.000000,4.000000,1.000000,0.000000,1.000000
1.000000,1.000000,3.000000,1.000000,1.000000
12.000000,2.000000,10.000000,1.000000,1.000000
17.000000,16.000000,16.000000,0.421050,1.000000
3.000000,1.000000,4.000000,0.000000,1.000000
3.000000,0.000000,7.000000,0.000000,0.000000
1.000000,1.000000,2.000000,0.000000,1.000000
5.000000,4.000000,2.000000,0.285710,1.000000
11.000000,1.000000,12.000000,0.727270,1.000000
4.000000,1.000000,1.000000,0.000000,0.000000
5.000000,1.000000,1.000000,0.800000,1.000000
2.000000,2.000000,2.000000,1.000000,1.000000
5.000000,0.000000,2.000000,0.000000,1.000000
3.000000,1.000000,1.000000,0.000000,0.000000
2.000000,2.000000,0.000000,0.000000,1.000000
8.000000,8.000000,1.000000,0.000000,1.000000
3.000000,0.000000,2.000000,0.000000,1.000000
3.000000,1.000000,3.000000,0.600000,1.000000
14.000000,12.000000,5.000000,0.200000,1.000000
43.000000,43.000000,9.000000,0.714290,1.000000
3.000000,0.000000,2.000000,0.000000,0.000000
12.000000,7.000000,4.000000,1.000000,1.000000
4.000000,2.000000,4.000000,0.333330,1.000000
8.000000,1.000000,6.000000,1.000000,1.000000
0.000000,0.000000,3.000000,0.000000,1.000000
9.000000,1.000000,5.000000,0.666670,1.000000
4.000000,1.000000,6.000000,1.000000,1.000000
7.000000,0.000000,2.000000,0.000000,1.000000
9.000000,3.000000,14.000000,1.000000,1.000000
4.000000,2.000000,1.000000,0.000000,1.000000
6.000000,0.000000,11.000000,0.375000,1.000000
55.000000,40.000000,22.000000,0.965520,1.000000
2.000000,1.000000,1.000000,0.000000,1.000000
21.000000,11.000000,11.000000,0.333330,1.000000
4.000000,0.000000,2.000000,0.000000,1.000000
2.000000,0.000000,2.000000,0.000000,1.000000
